전체주중주말,주운행선,Date,일수,주말수,주중수,공휴일수,명절수,공급차량수,공급좌석합계수,승차인원수,1인당단가,1인당거리,1좌석당단가,좌석회전율,1키로당단가,승차율,관광,일반,대수송,임시,확정,시발역,종착역,시발종착역,열차운행횟수,1열차당승차인원,접종완료자수,확진자수,정부대응정도,코로나진행정도,사망자수,격리된자수,국가이동제한정도,접종시작자수,경제활동인구_원자료,경제활동인구_전기대비증감,경제활동인구_전년동기대비증감,경제활동인구_이동평균(3기간),실업률_원자료,실업률_전기대비증감,실업률_전년동기대비증감,실업률_이동평균(3기간),15세이상인구_원자료,15세이상인구_전기대비증감,15세이상인구_전년동기대비증감,15세이상인구_이동평균(3기간),비경제활동인구_원자료,비경제활동인구_전기대비증감,비경제활동인구_전년동기대비증감,비경제활동인구_이동평균(3기간),경제활동참가율_원자료,경제활동참가율_전기대비증감,경제활동참가율_전년동기대비증감,경제활동참가율_이동평균(3기간),고용률_원자료,고용률_전기대비증감,고용률_전년동기대비증감,고용률_이동평균(3기간),소비자심리지수_원자료,소비자심리지수_전기대비증감,소비자심리지수_전년동기대비증감,소비자심리지수_이동평균(3기간),총지수_원자료,총지수_전기대비증감,총지수_전년동기대비증감,총지수_이동평균(3기간),운송장비_원자료,운송장비_전기대비증감,운송장비_전년동기대비증감,운송장비_이동평균(3기간),개인운송장비 운영_원자료,개인운송장비 운영_전기대비증감,개인운송장비 운영_전년동기대비증감,개인운송장비 운영_이동평균(3기간),철도 여객수송_원자료,철도 여객수송_전기대비증감,철도 여객수송_전년동기대비증감,철도 여객수송_이동평균(3기간),도로 여객수송_원자료,도로 여객수송_전기대비증감,도로 여객수송_전년동기대비증감,도로 여객수송_이동평균(3기간),항공 및 수상여객운송_원자료,항공 및 수상여객운송_전기대비증감,항공 및 수상여객운송_전년동기대비증감,항공 및 수상여객운송_이동평균(3기간),기타 여객운송_원자료,기타 여객운송_전기대비증감,기타 여객운송_전년동기대비증감,기타 여객운송_이동평균(3기간),내국인출입국_전체,내국인출입국_공항,내국인출입국_항구,외래객입국사유_전체,외래객입국사유_관광,외래객입국사유_상용,외래객입국사유_공융,외래객입국사유_유학연수,외래객입국사유_기타,출생아수(명),사망자수(명),자연증가건수(명),조출생률(천명당),조사망률(천명당),자연증가율(천명당),합계출산율(명),출생성비(명),혼인건수(건),조혼인율(천명당),이혼건수(건),조이혼율(천명당),News_Count,Sentiment
주말,경부선,2017-09-01,14,14,0,0,0,29658,1538539,1560339,474782.3862,35555.43151,481050.4617,14.19654983,186.938147,8.678749458,0,375,47,47,281,104,104,194,1798,12148.42874,0,0,0,0,0,0,0,0,27943,40,264,27922,3.3,-0.3,-0.2,3.4,43987,20,309,43990,16044,-20,46,16068,63.5,0,0.1,63.5,61.4,0.2,0.3,61.3,108.9,-2.4,6.4,110.2,98.172,0.114,1.925,98.1,100.926,0.33,-0.12,100.9,104.496,1.501,5.092,104.6,100,0,0.277,100,92.13,0.212,0.583,92.1,94.863,-7.03,1.773,97.9,94.62,0.22,1.108,94.6,2236500,2162558,73942,1078653,839415,13908,5367,24787,195176,357771,285534,72237,7,5.6,1.4,1.052,106.3,264455,5.2,106032,2.1,113,15
주말,경부선,2017-10-01,13,13,0,0,0,27710,1439077,1484009,459492.8211,34272.62924,472622.1995,13.40692487,174.3318805,8.488526333,0,338,93,37,208,91,91,169,1675,11519.10836,0,0,0,0,0,0,0,0,27920,-23,254,27917,3.2,-0.1,-0.1,3.2,44015,28,311,44014,16095,51,57,16097,63.4,-0.1,0.1,63.4,61.4,0,0.2,61.4,110.5,1.6,7.7,111.1,98.077,-0.095,1.698,97.9,101.176,0.25,0.17,100.9,106.187,1.691,6.657,106,100,0,0.277,100,92.13,0,0.583,92.1,97.041,2.178,4.608,94.9,94.693,0.073,0.842,94.6,2231748,2154966,76782,1165638,899881,16146,5192,23411,221008,357771,285534,72237,7,5.6,1.4,1.052,106.3,264455,5.2,106032,2.1,41,8
주말,경부선,2017-11-01,12,12,0,0,0,25468,1327459,1531124,408057.1647,30541.77051,470382.2013,13.83877755,160.3212549,8.473755431,0,306,0,28,278,84,84,156,1540,11929.38654,0,0,0,0,0,0,0,0,27889,-31,276,27775,3.1,-0.1,0,3.2,44040,25,310,44038,16151,56,34,16263,63.3,-0.1,0.2,63.1,61.4,0,0.2,61.1,113.9,3.4,18,112.2,97.347,-0.73,1.11,97.7,100.596,-0.58,0.451,100.6,107.184,0.997,6.614,107.2,100,0,0.277,100,92.13,0,0.583,92.1,92.883,-4.158,4.139,95.3,94.574,-0.119,0.778,94.6,2227747,2148068,79679,1093217,880745,15306,5873,14241,177052,357771,285534,72237,7,5.6,1.4,1.052,106.3,264455,5.2,106032,2.1,72,11
주말,경부선,2017-12-01,15,15,0,0,0,31118,1631822,1761118,515838.027,38709.56933,556263.6925,16.18003698,199.9555742,10.01939789,0,349,0,21,328,105,105,195,1856,14229.66356,0,0,0,0,0,0,0,0,27516,-373,305,27546,3.3,0.2,0.1,3.4,44060,20,305,44058,16543,392,-1,16511,62.5,-0.8,0.3,62.5,60.4,-1,0.2,60.4,112.3,-1.6,18.1,112.6,97.698,0.351,1.356,97.7,99.965,-0.631,-0.831,100.3,108.108,0.924,6.163,108,100,0,0.277,100,92.13,0,0.583,92.1,95.943,3.06,4.017,95.6,94.674,0.1,0.952,94.9,2404942,2325735,79207,1134068,925938,13156,4338,17858,172778,357771,285534,72237,7,5.6,1.4,1.052,106.3,264455,5.2,106032,2.1,81,17
주말,경부선,2018-01-01,12,12,0,0,0,24728,1302538,1276931,412316.93,30981.54972,404328.839,11.7636991,159.7034603,7.298296003,0,261,0,20,241,84,84,156,1466,10452.65068,0,0,0,0,0,0,0,0,27232,-284,346,27365,3.7,0.4,0,3.9,44073,13,283,44075,16840,297,-64,16709,61.8,-0.7,0.4,62.1,59.5,-0.9,0.4,59.7,111.6,-0.7,18.4,111.2,98.106,0.408,0.74,98.2,100.445,0.48,-1.062,100.2,108.675,0.567,3.486,108.7,100,0,-0.497,100,92.112,-0.018,-0.071,92.1,98.11,2.167,2.43,98,95.507,0.833,1.565,95.7,2866780,2781921,84859,956036,742732,14663,4126,13858,180657,326822,298820,28002,6.4,5.8,0.5,0.977,105.4,257622,5,108684,2.1,77,24
주말,경부선,2018-02-01,12,12,0,2,2,24880,1312722,1284708,420721.3086,31187.71415,412030.1988,11.73999421,161.8973114,7.470231222,0,204,42,0,162,72,72,120,1450,10629.10109,0,0,0,0,0,0,0,0,27348,116,27,27464,4.6,0.9,-0.3,4.3,44093,20,275,44089,16744,-96,247,16624,62,0.2,-0.4,62.3,59.2,-0.3,-0.1,59.6,109.8,-1.8,15.4,110.4,98.855,0.749,1.223,98.6,100.095,-0.35,-1.792,100.5,109.284,0.609,3.055,109,100,0,-0.497,100,92.112,0,-0.071,92.1,99.819,1.709,5.425,97.8,96.78,1.273,1.941,96.2,2311009,2231336,79673,1045415,790477,11323,3669,54618,185328,326822,298820,28002,6.4,5.8,0.5,0.977,105.4,257622,5,108684,2.1,59,17
주말,경부선,2018-03-01,14,14,0,0,0,28704,1513001,1515686,462030.3749,34688.19082,462670.799,14.02512221,186.4652232,8.477010389,0,266,0,0,266,84,84,140,1690,12556.31721,0,0,0,0,0,0,0,0,27811,463,232,27729,4.5,-0.1,0.4,4.4,44100,7,254,44105,16289,-455,22,16375,63.1,1.1,0.2,62.9,60.2,1,-0.1,60.1,109.7,-0.1,12.7,109.4,98.751,-0.104,1.186,98.8,100.926,0.831,-1.011,100.7,108.958,-0.326,2.813,108.9,100,0,-0.497,100,92.112,0,-0.071,92.1,95.577,-4.242,5.763,97,96.24,-0.54,1.62,96.5,2252565,2180324,72241,1366100,1085542,14678,4029,44090,217761,326822,298820,28002,6.4,5.8,0.5,0.977,105.4,257622,5,108684,2.1,42,21
주말,경부선,2018-04-01,13,13,0,0,0,26612,1402917,1562367,430195.4562,32676.27131,478959.7394,14.47511941,171.1474956,8.875966503,0,273,0,0,273,78,78,130,1568,12951.28675,0,0,0,0,0,0,0,0,28029,218,118,28008,4.1,-0.4,-0.1,4.2,44122,22,251,44121,16093,-196,133,16113,63.5,0.4,-0.1,63.5,60.9,0.7,-0.1,60.8,108.7,-1,6.9,109.3,98.931,0.18,1.489,98.9,100.996,0.07,-0.971,101.1,108.318,-0.64,3.454,109,100,0,-0.497,100,92.112,0,-0.071,92.1,95.473,-0.104,2.243,96.8,96.405,0.165,1.923,96.3,2230200,2140152,90048,1331709,1091353,15462,5434,13556,205904,326822,298820,28002,6.4,5.8,0.5,0.977,105.4,257622,5,108684,2.1,46,13
주말,경부선,2018-05-01,12,12,0,1,0,24936,1315434,1496732,398894.7783,30423.54522,453445.6103,13.6439764,157.3560869,8.437229914,0,279,0,12,267,72,72,120,1468,12226.40179,0,0,0,0,0,0,0,0,28184,155,197,28125,4,-0.1,0.4,3.9,44141,19,239,44141,15956,-137,40,16016,63.9,0.4,0.2,63.7,61.3,0.4,-0.2,61.2,109.6,0.9,0.4,108.4,98.979,0.048,1.433,98.9,101.356,0.36,-0.531,101.1,109.767,1.449,5.292,109.9,100,0,-1.109,100,92.112,0,-0.071,92.1,99.462,3.989,3.078,97.7,96.231,-0.174,2.033,96.2,2331565,2244523,87042,1238021,991449,15568,5271,19532,206201,326822,298820,28002,6.4,5.8,0.5,0.977,105.4,257622,5,108684,2.1,79,7
주말,경부선,2018-06-01,14,14,0,0,0,28702,1513665,1578531,473260.112,35723.279,493855.3782,14.60121538,185.4713928,9.092705922,0,308,0,1,307,84,84,140,1691,13069.85197,0,0,0,0,0,0,0,0,28161,-23,80,28156,3.7,-0.3,-0.1,3.8,44161,20,237,44163,16000,44,156,16007,63.8,-0.1,-0.1,63.8,61.4,0.1,-0.1,61.3,106.9,-2.7,-5.7,106.2,98.779,-0.2,1.441,98.8,100.846,-0.51,-0.781,100.5,111.73,1.963,8.21,111.1,100,0,0,100,92.112,0,0.194,92.1,98.223,-1.239,4.336,101.5,96.084,-0.147,1.95,96.1,2323986,2248180,75806,1282093,1055855,13647,4822,19732,188037,326822,298820,28002,6.4,5.8,0.5,0.977,105.4,257622,5,108684,2.1,93,5
주말,경부선,2018-07-01,13,13,0,0,0,27182,1436244,1394284,446129.3812,33450.53989,433311.8622,12.61763866,173.4159769,7.936062628,0,221,0,7,214,65,65,104,1580,11473.58526,0,0,0,0,0,0,0,0,28123,-38,86,28108,3.7,0,0.3,3.8,44187,26,241,44186,16064,64,155,16079,63.6,-0.2,-0.2,63.6,61.3,-0.1,-0.3,61.2,102.1,-4.8,-10.6,103,98.59,-0.189,1.091,98.9,99.364,-1.482,-1.822,99.8,111.877,0.147,9.88,112,100,0,0,100,92.112,0,0.194,92.1,106.848,8.625,6.157,104.2,96.011,-0.073,1.639,96,2495297,2415096,80201,1254833,1030612,14602,5372,17020,187227,326822,298820,28002,6.4,5.8,0.5,0.977,105.4,257622,5,108684,2.1,180,14
주말,경부선,2018-08-01,13,13,0,0,0,27208,1437556,1402150,452172.721,34005.76723,441134.3964,12.67721766,172.9036804,8.108534173,0,223,0,7,216,65,65,104,1580,11536.80947,0,0,0,0,0,0,0,0,28039,-84,136,28080,4,0.3,0.4,3.8,44211,24,244,44212,16172,108,108,16131,63.4,-0.2,-0.1,63.5,60.9,-0.4,-0.3,61.1,100.1,-2,-11.2,101.1,99.462,0.872,1.404,99.4,99.224,-0.14,-1.372,99.3,112.496,0.619,9.501,112.5,100,0,0,100,92.112,0,0.194,92.1,107.599,0.751,5.706,105.3,96.038,0.027,1.638,96.1,2519860,2432538,87322,1391727,1100711,14347,5196,61752,209721,326822,298820,28002,6.4,5.8,0.5,0.977,105.4,257622,5,108684,2.1,79,9
주말,경부선,2018-09-01,14,14,0,1,1,30004,1585170,1512656,477330.8153,35400.36952,456087.3986,13.36591525,188.7976368,8.26045542,0,267,39,44,184,70,70,112,1758,12052.90014,0,0,0,0,0,0,0,0,28079,40,136,28060,3.6,-0.4,0.3,3.7,44237,26,250,44237,16158,-14,114,16176,63.5,0.1,0,63.4,61.2,0.3,-0.2,61.1,101,0.9,-7.9,100.4,100.221,0.759,2.049,99.9,99.364,0.14,-1.562,99.5,113.147,0.651,8.651,113.9,100,0,0,100,92.112,0,-0.018,92.1,101.489,-6.11,6.626,103.4,96.24,0.202,1.62,96.3,2225756,2151437,74319,1278604,1013326,15785,5633,37268,206592,326822,298820,28002,6.4,5.8,0.5,0.977,105.4,257622,5,108684,2.1,73,14
주말,경부선,2018-10-01,12,12,0,0,0,25824,1364876,1566246,405328.6952,30395.39954,464200.9325,13.76819976,160.0148682,8.504946247,0,247,0,48,199,60,60,96,1512,12428.21463,0,0,0,0,0,0,0,0,28063,-16,143,28078,3.5,-0.1,0.3,3.4,44262,25,247,44261,16199,41,104,16183,63.4,-0.1,0,63.4,61.2,0,-0.2,61.3,100.2,-0.8,-10.3,99.3,100.041,-0.18,1.964,99.9,99.795,0.431,-1.381,99.4,115.993,2.846,9.806,113.9,100,0,0,100,92.112,0,-0.018,92.2,101.226,-0.263,4.185,100.5,96.496,0.256,1.803,96.5,2347876,2269603,78273,1527832,1269201,17118,5775,15180,220558,326822,298820,28002,6.4,5.8,0.5,0.977,105.4,257622,5,108684,2.1,60,3
주말,경부선,2018-11-01,13,13,0,0,0,27960,1477340,1776621,435436.7318,32627.05127,523360.0148,15.62942606,173.491122,9.581611185,0,268,0,52,216,65,65,104,1636,14113.05125,0,0,0,0,0,0,0,0,28092,29,203,27912,3.2,-0.3,0.1,3.4,44284,22,244,44287,16192,-7,41,16375,63.4,0,0.1,63,61.4,0.2,0,60.9,96.6,-3.6,-17.3,98.2,99.33,-0.711,1.983,99.5,99.154,-0.641,-1.442,99.5,112.675,-3.318,5.491,111.5,100,0,0,100,92.369,0.257,0.239,92.3,98.918,-2.308,6.035,100.5,96.707,0.211,2.133,96.8,2295810,2211850,83960,1350390,1130709,15389,6359,16243,181690,326822,298820,28002,6.4,5.8,0.5,0.977,105.4,257622,5,108684,2.1,132,12
주말,경부선,2018-12-01,14,14,0,0,0,30156,1593082,1694698,475642.8158,35863.61428,505678.8413,14.89091457,185.7427114,9.302221442,0,288,0,56,232,70,70,112,1766,13435.66078,0,0,0,0,0,0,0,0,27582,-510,66,27710,3.4,0.2,0.1,3.7,44316,32,256,44306,16733,541,190,16596,62.2,-1.2,-0.3,62.5,60.1,-1.3,-0.3,60.2,97.8,1.2,-14.5,97.6,98.988,-0.342,1.29,99.1,99.424,0.27,-0.541,99.3,105.725,-6.95,-2.383,106.3,100,0,0,100,92.369,0,0.239,92.4,101.254,2.336,5.311,100,97.119,0.412,2.445,97.2,2495279,2414465,80814,1324119,1112381,12965,5331,19162,174280,326822,298820,28002,6.4,5.8,0.5,0.977,105.4,257622,5,108684,2.1,659,40
주말,경부선,2019-01-01,12,12,0,0,0,25728,1359536,1319758,403632.0813,30393.85834,392063.0793,11.6518632,159.3730387,7.205804625,0,239,0,30,209,60,60,96,1500,10565.44442,0,0,0,0,0,0,0,0,27455,-127,223,27562,4.5,1.1,0.8,4.2,44319,3,246,44339,16864,131,24,16777,61.9,-0.3,0.1,62.1,59.2,-0.9,-0.3,59.6,98.5,0.7,-13.1,99,98.884,-0.104,0.778,99.1,99.434,0.01,-1.011,99.4,100.444,-5.281,-8.231,102,100,0,0,100,92.581,0.212,0.469,92.9,99.837,-1.417,1.727,99.9,97.75,0.631,2.243,97.7,2912331,2831747,80584,1104803,884293,13675,4439,15995,186401,302676,295110,7566,5.9,5.7,0.1,0.918,105.5,239159,4.7,110831,2.2,75,20
주말,경부선,2019-02-01,12,12,0,0,0,25668,1356386,1303534,415436.9236,31145.47764,399123.5586,11.5338997,160.0862533,7.307250995,0,212,32,30,150,60,60,96,1490,10501.66985,0,0,0,0,0,0,0,0,27649,194,301,27702,4.7,0.2,0.1,4.5,44382,63,289,44370,16734,-130,-10,16669,62.3,0.4,0.3,62.4,59.4,0.2,0.2,59.7,100.6,2.1,-9.2,100,99.311,0.427,0.456,99.1,99.264,-0.17,-0.831,99.3,99.824,-0.62,-9.46,100.4,100,0,0,100,93.731,1.15,1.619,93.9,98.495,-1.342,-1.324,97.6,98.336,0.586,1.556,98.1,2617946,2539017,78929,1201802,907928,13061,3789,64760,212264,302676,295110,7566,5.9,5.7,0.1,0.918,105.5,239159,4.7,110831,2.2,20,4
주말,경부선,2019-03-01,15,15,0,1,0,32040,1693270,1748962,490845.4286,37046.18811,507581.7417,15.49766946,198.8208133,9.358321284,0,278,0,30,248,75,75,120,1860,14111.68429,0,0,0,0,0,0,0,0,28002,353,191,27978,4.3,-0.4,-0.2,4.5,44409,27,309,44412,16408,-326,119,16434,63.1,0.8,0,63,60.4,1,0.2,60.2,100.8,0.2,-8.9,101.4,99.121,-0.19,0.37,99.3,99.064,-0.2,-1.862,99.3,100.958,1.134,-8,101.5,100,0,0,100,95.455,1.724,3.343,95,94.375,-4.12,-1.202,96.7,98.345,0.009,2.105,98.3,2334153,2257551,76602,1535641,1251744,16103,5139,45801,216854,302676,295110,7566,5.9,5.7,0.1,0.918,105.5,239159,4.7,110831,2.2,72,15
주말,경부선,2019-04-01,12,12,0,0,0,25632,1354861,1537327,392676.7814,29692.10134,445529.9198,13.61518977,158.697461,8.228255086,0,223,0,24,199,60,60,96,1488,12398.52618,0,0,0,0,0,0,0,0,28284,282,255,28251,4.4,0.1,0.3,4.2,44444,35,322,44438,16160,-248,67,16187,63.6,0.5,0.1,63.6,60.8,0.4,-0.1,60.9,102.8,2,-5.9,100.8,99.481,0.36,0.55,99.4,99.464,0.4,-1.532,99.3,103.635,2.677,-4.683,104.3,100,0,0,100,95.791,0.336,3.679,96,97.322,2.947,1.849,96.6,98.309,-0.036,1.904,98.3,2246417,2161720,84697,1635066,1382540,14794,6914,13523,217295,302676,295110,7566,5.9,5.7,0.1,0.918,105.5,239159,4.7,110831,2.2,56,13
주말,경부선,2019-05-01,13,13,0,2,0,27752,1466774,1671525,426757.4199,32206.40279,486521.0397,14.81379923,172.2767525,8.970464583,0,241,0,26,215,65,65,104,1610,13497.79089,0,0,0,0,0,0,0,0,28468,184,284,28432,4,-0.4,0,4.1,44460,16,319,44466,15992,-168,36,16034,64,0.4,0.1,63.9,61.5,0.7,0.2,61.3,98.9,-3.9,-10.7,100.1,99.652,0.171,0.673,99.5,99.294,-0.17,-2.062,99.3,108.297,4.662,-1.47,107,100,0,0,100,96.87,1.079,4.758,96.5,98.129,0.807,-1.333,98.3,98.272,-0.037,2.041,98.3,2401204,2315246,85958,1485684,1233562,15020,6457,20702,209943,302676,295110,7566,5.9,5.7,0.1,0.918,105.5,239159,4.7,110831,2.2,54,10
주말,경부선,2019-06-01,14,14,0,0,0,29942,1582215,1626322,476775.5854,35612.07753,490017.0675,14.39053997,187.4591015,8.941299857,0,262,0,28,234,70,70,112,1739,13094.7243,0,0,0,0,0,0,0,0,28545,77,384,28498,4,0,0.3,4,44495,35,334,44495,15951,-41,-49,15998,64.2,0.2,0.4,64.1,61.6,0.1,0.2,61.5,98.6,-0.3,-8.3,98.1,99.491,-0.161,0.712,99.4,98.994,-0.3,-1.852,99.2,108.927,0.63,-2.803,108,100,0,0,100,96.914,0.044,4.802,96.9,99.387,1.258,1.164,100.5,98.245,-0.027,2.161,98.2,2495798,2426194,69604,1476218,1237840,15006,7327,23818,192227,302676,295110,7566,5.9,5.7,0.1,0.918,105.5,239159,4.7,110831,2.2,65,14
주말,경부선,2019-07-01,12,12,0,0,0,25644,1355060,1331863,423551.4537,31103.59865,415714.8859,11.80213763,163.4469076,7.458725616,0,222,0,24,198,60,60,96,1488,10753.24643,0,0,0,0,0,0,0,0,28480,-65,357,28414,3.9,-0.1,0.2,3.6,44530,35,343,44524,16050,99,-14,16110,64,-0.2,0.4,63.8,61.5,-0.1,0.2,61.5,96.9,-1.7,-5.2,96.3,99.187,-0.304,0.597,99.4,99.274,0.28,-0.09,99,106.816,-2.111,-5.061,107.5,100,0,0,100,96.967,0.053,4.855,97,104.032,4.645,-2.816,103.9,98.144,-0.101,2.133,98.2,2642585,2586456,56129,1448067,1218767,14158,6463,19169,189510,302676,295110,7566,5.9,5.7,0.1,0.918,105.5,239159,4.7,110831,2.2,73,20
주말,경부선,2019-08-01,14,14,0,0,0,29920,1581549,1562505,492046.0552,36736.39474,485952.6432,13.83836637,187.5557286,8.862812139,0,260,0,28,232,70,70,112,1736,12611.35397,0,0,0,0,0,0,0,0,28216,-264,177,28328,3,-0.9,-1,3.3,44546,16,335,44550,16330,280,158,16222,63.3,-0.7,-0.1,63.6,61.4,-0.1,0.5,61.5,93.3,-3.6,-6.8,96.1,99.425,0.238,-0.037,99.5,98.794,-0.48,-0.43,98.8,106.806,-0.01,-5.69,107.3,100,0,0,100,96.985,0.018,4.873,97.1,108.359,4.327,0.76,104.3,98.3,0.156,2.262,98.2,2427634,2387516,40118,1586299,1251764,14575,6388,71128,242444,302676,295110,7566,5.9,5.7,0.1,0.918,105.5,239159,4.7,110831,2.2,85,34
주말,경부선,2019-09-01,13,13,0,2,2,27808,1469740,1444086,458759.4537,33534.08025,449944.2865,12.77472858,177.8748234,8.029990953,0,226,34,26,166,65,65,104,1616,11621.5958,0,0,0,0,0,0,0,0,28288,72,209,28292,3.1,0.1,-0.5,3,44573,27,336,44573,16285,-45,127,16281,63.5,0.2,0,63.5,61.5,0.1,0.3,61.5,98,4.7,-3,97,99.794,0.369,-0.427,99.8,98.443,-0.351,-0.921,98.6,108.36,1.554,-4.787,108.1,100,0,0,100,97.232,0.247,5.12,97.9,100.485,-7.874,-1.004,102.5,98.162,-0.138,1.922,98.2,2049830,2022804,27026,1459664,1178421,16668,6903,39247,218425,302676,295110,7566,5.9,5.7,0.1,0.918,105.5,239159,4.7,110831,2.2,102,8
주말,경부선,2019-10-01,12,12,0,0,0,25648,1355628,1466501,417076.3908,30608.77388,451066.1178,12.97967835,163.543704,8.088175983,0,222,0,24,198,60,60,96,1488,11826.21581,0,0,0,0,0,0,0,0,28373,85,310,28347,3,-0.1,-0.5,3.1,44601,28,339,44600,16228,-57,29,16253,63.6,0.1,0.2,63.6,61.7,0.2,0.5,61.6,99.7,1.7,-0.5,99.9,100.041,0.247,0,99.8,98.503,0.06,-1.292,98.1,109.084,0.724,-6.909,108.8,100,0,0,100,99.461,2.229,7.349,98.7,98.739,-1.746,-2.487,98.8,98.226,0.064,1.73,98.3,2153847,2119868,33979,1656195,1403576,16070,6944,17414,212191,302676,295110,7566,5.9,5.7,0.1,0.918,105.5,239159,4.7,110831,2.2,297,23
주말,경부선,2019-11-01,14,14,0,0,0,27862,1473285,1761004,483108.7414,35319.33763,580053.7014,16.81862821,191.5202662,10.35760479,0,241,0,18,223,70,70,112,1609,15439.18475,0,0,0,0,0,0,0,0,28380,7,288,28283,3.1,0.1,-0.1,3.2,44625,24,341,44629,16245,17,53,16346,63.6,0,0.2,63.4,61.7,0,0.3,61.4,102,2.3,5.4,101.1,99.481,-0.56,0.151,99.7,97.382,-1.121,-1.772,98,108.822,-0.262,-3.853,109.1,100,0,0,100,99.461,0,7.092,99.5,97.266,-1.473,-1.652,97.8,98.565,0.339,1.858,98.5,2090192,2057152,33040,1456429,1234503,16028,7115,21568,177215,302676,295110,7566,5.9,5.7,0.1,0.918,105.5,239159,4.7,110831,2.2,612,33
주말,경부선,2019-12-01,13,13,0,0,0,27660,1461934,1620258,450039.9782,33269.11534,498008.6862,14.40443513,175.9088403,8.989711748,0,238,0,24,214,65,65,104,1606,13115.79621,0,0,0,0,0,0,0,0,28095,-285,513,28142,3.4,0.3,0,3.5,44661,36,345,44650,16566,321,-167,16508,62.9,-0.7,0.7,63,60.8,-0.9,0.7,60.8,101.6,-0.4,3.8,103,99.719,0.238,0.731,99.8,98.183,0.801,-1.241,98.6,109.305,0.483,3.58,109.4,100,0,0,100,99.461,0,7.092,99.6,97.454,0.188,-3.8,98.6,98.62,0.055,1.501,98.7,2342310,2305952,36358,1456888,1247337,13287,6332,22536,167396,302676,295110,7566,5.9,5.7,0.1,0.918,105.5,239159,4.7,110831,2.2,61,14
주말,경부선,2020-01-01,13,13,0,3,3,27832,1471118,1448925,456633.9906,33593.55845,449404.5928,12.80246325,176.7376952,8.072650734,0,201,35,0,166,65,65,104,1616,11657.02934,0,18,13.01,2.78,0,14.88,0,0,27952,-143,497,28013,4.1,0.7,-0.4,3.9,44665,4,346,44675,16713,147,-151,16662,62.6,-0.3,0.7,62.7,60,-0.8,0.8,60.3,105.4,3.8,6.9,101.6,100.09,0.371,1.206,100,100.2,2.017,0.766,100,110.15,0.845,9.706,109.6,100,0,0,100,99.88,0.419,7.299,99.7,100.99,3.536,1.153,99,98.93,0.31,1.18,99.2,2513030,2480096,32934,1272708,1030497,13149,5648,20593,202821,272337,304948,-32611,5.3,5.9,-0.6,0.837,104.8,213502,4.2,106500,2.1,44,13
주말,경부선,2020-02-01,13,13,0,0,0,27788,1468824,791268,457624.9943,32895.18839,246794.6949,7.009678013,180.9166471,4.344347527,0,217,0,0,217,65,65,104,1612,6387.466491,0,6911,402.07,468.52,39,459.5,33,0,27991,39,342,27911,4.1,0,-0.6,4.1,44698,33,316,44692,16708,-5,-26,16781,62.6,0,0.3,62.5,60,0,0.6,59.8,97.9,-7.5,-2.7,94.2,100.16,0.07,0.849,100.1,101.5,1.3,2.236,100.1,109.31,-0.84,9.486,108.1,100,0,0,100,99.88,0,6.149,99.9,98.69,-2.3,0.195,98.3,99.99,1.06,1.654,99.5,1046779,1027010,19769,685212,503976,6957,3499,42065,128715,272337,304948,-32611,5.3,5.9,-0.6,0.837,104.8,213502,4.2,106500,2.1,59,15
주말,경부선,2020-03-01,13,13,0,1,0,27112,1433720,345898,441984.681,31431.96147,105767.6983,3.143820758,182.8336446,1.839246188,0,211,0,0,211,65,65,104,1564,2881.580043,0,103716,708.35,817.64,1108,788.08,39,0,27789,-202,-213,27838,4.2,0.1,-0.1,4.2,44712,14,303,44712,16923,215,515,16874,62.2,-0.4,-0.9,62.3,59.5,-0.5,-0.9,59.6,79.3,-18.6,-21.5,82.9,99.94,-0.22,0.819,99.9,98.59,-2.91,-0.474,99.6,104.85,-4.46,3.892,103.9,100,0,0,100,99.88,0,4.425,99.9,95.22,-3.47,0.845,96.4,99.5,-0.49,1.155,99.6,143366,130000,13366,83497,31497,1177,824,14209,35790,272337,304948,-32611,5.3,5.9,-0.6,0.837,104.8,213502,4.2,106500,2.1,68,16
주말,경부선,2020-04-01,12,12,0,0,0,23376,1235760,472798,407061.2621,29028.76349,153517.9979,4.547925009,168.3011775,2.680867203,0,193,0,0,193,60,60,96,1352,4157.907407,0,126030,791.15,839.83,2588,818.45,36,0,27734,-55,-550,27911,4.2,0,-0.2,4.3,44725,13,281,44731,16991,68,831,16821,62,-0.2,-1.6,62.4,59.4,-0.1,-1.4,59.7,71.5,-7.8,-31.3,76.4,99.5,-0.44,0.019,99.6,98.58,-0.01,-0.884,98.7,97.65,-7.2,-5.985,98.5,100,0,0,100,99.88,0,4.089,99.9,95.33,0.11,-1.992,95.3,99.36,-0.14,1.051,99.4,31425,19172,12253,29415,5135,283,296,7150,16551,272337,304948,-32611,5.3,5.9,-0.6,0.837,104.8,213502,4.2,106500,2.1,35,9
